show_id,title,director,cast,date_added,release_year,rating,duration,listed_in,complexity,Music & Musicals,Classic Movies,Documentaries,Sci-Fi & Fantasy,Faith & Spirituality,Thrillers,Dramas,Action & Adventure,Independent Movies,Cult Movies,LGBTQ Movies,Movies,Sports Movies,Children & Family Movies,Horror Movies,Comedies,Stand-Up Comedy,International Movies,Romantic Movies,avg_dur
s139,Dear John,Lasse Hallström,"Channing Tatum, Amanda Seyfried, Richard Jenkins, Henry Thomas, D.J. Cotrona, Cullen Moss, Gavin McCulley, Jose Lucena Jr., Keith Robinson, Scott Porter",2021-09-01,2010,PG-13,108,"Dramas, Romantic Movies",4.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,98
s140,Do the Right Thing,Spike Lee,"Danny Aiello, Ossie Davis, Ruby Dee, Richard Edson, Giancarlo Esposito, Spike Lee, Bill Nunn, John Turturro, Paul Benjamin, Frankie Faison, Samuel L. Jackson, Rosie Perez, Martin Lawrence, Miguel Sandoval",2021-09-01,1989,R,120,"Classic Movies, Comedies, Dramas",14.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,106
s144,Green Lantern,Martin Campbell,"Ryan Reynolds, Blake Lively, Peter Sarsgaard, Mark Strong, Tim Robbins, Jay O. Sanders, Taika Waititi, Angela Bassett",2021-09-01,2011,PG-13,114,"Action & Adventure, Sci-Fi & Fantasy",15.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,98
s145,House Party,Reginald Hudlin,"Christopher Reid, Christopher Martin, Robin Harris, Tisha Campbell, A.J. Johnson, Martin Lawrence, Paul Anthony, Bowlegged Lou, B-Fine, Edith Fields, Kelly Jo Minter, Clifton Powell, Verda Bridges",2021-09-01,1990,R,104,"Comedies, Cult Movies",12.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,106
s146,House Party 2,"George Jackson, Doug McHenry","Christopher Reid, Christopher Martin, Martin Lawrence, Bowlegged Lou, Paul Anthony, B-Fine, Tisha Campbell, Kamron, Iman, Queen Latifah",2021-09-01,1991,R,94,"Comedies, Cult Movies, Music & Musicals",13.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,106
s147,House Party 3,Eric Meza,"Christopher Reid, Christopher Martin, Tisha Campbell, David Edwards, Angela Means, Ketty Lester, Bernie Mac, Michael Colyar, Chris Tucker, Khandi Alexander",2021-09-01,1994,R,94,"Comedies, Music & Musicals",9.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,106
s150,I Got the Hook Up,Michael Martin,"Master P, Anthony Johnson, Gretchen Palmer, Frantz Turner, Richard Keats, Joe Estevez, William Knight, Anthony Boswell, Tommy 'Tiny' Lister, Helen Martin, John Witherspoon, Mia X",2021-09-01,1998,R,93,"Action & Adventure, Comedies",13.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,106
s151,In Too Deep,Michael Rymer,"Omar Epps, LL Cool J, Nia Long, Stanley Tucci, Pam Grier, Hill Harper, Jake Weber, David Patrick Kelly, Veronica Webb, Ron Canada, Robert LaSardo, Gano Grills, Ivonne Coll, Don Harvey, Mya, Nasir 'Nas' Jones, Jermaine Dupri",2021-09-01,1999,R,97,Thrillers,13.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,106
s157,Letters to Juliet,Gary Winick,"Amanda Seyfried, Christopher Egan, Gael García Bernal, Vanessa Redgrave, Franco Nero, Luisa Ranieri, Marina Massironi, Milena Vukotic, Marcia DeBonis, Luisa De Santis, Lidia Biondi, Giordano Formenti, Chris Egan",2021-09-01,2010,PG,105,"Comedies, Dramas, Romantic Movies",14.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,84
s159,Love Don't Cost a Thing,Troy Byer,"Nick Cannon, Christina Milian, Kenan Thompson, Kal Penn, Steve Harvey, Al Thompson, Ashley Monique Clark, Elimu Nelson, Nichole Robinson, Melissa Schuman",2021-09-01,2003,PG-13,101,"Comedies, Romantic Movies",11.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,98
s162,Mars Attacks!,Tim Burton,"Jack Nicholson, Glenn Close, Annette Bening, Pierce Brosnan, Danny DeVito, Martin Short, Sarah Jessica Parker, Michael J. Fox, Rod Steiger, Tom Jones, Lukas Haas, Natalie Portman",2021-09-01,1996,PG-13,106,"Comedies, Cult Movies, Sci-Fi & Fantasy",14.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,98
s164,My Boss's Daughter,David Zucker,"Ashton Kutcher, Tara Reid, Jeffrey Tambor, Andy Richter, Michael Madsen, Jon Abrahams, David Koechner, Carmen Electra, Kenan Thompson, Terence Stamp, Molly Shannon",2021-09-01,2003,R,86,"Comedies, Romantic Movies",11.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,106
s165,Mystery Men,Kinka Usher,"Ben Stiller, Hank Azaria, William H. Macy, Janeane Garofalo, Kel Mitchell, Paul Reubens, Wes Studi, Greg Kinnear, Geoffrey Rush, Lena Olin, Eddie Izzard, Artie Lange, Pras, Claire Forlani, Tom Waits",2021-09-01,1999,PG-13,121,"Action & Adventure, Comedies",13.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,98
s169,Osmosis Jones,"Bobby Farrelly, Peter Farrelly","Chris Rock, Laurence Fishburne, David Hyde Pierce, Brandy Norwood, William Shatner, Ron Howard, Kid Rock, Ben Stein",2021-09-01,2001,PG,95,"Action & Adventure, Children & Family Movies, Comedies",16.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,84
s170,Poseidon,Wolfgang Petersen,"Josh Lucas, Kurt Russell, Jacinda Barrett, Richard Dreyfuss, Emmy Rossum, Mía Maestro, Mike Vogel, Kevin Dillon, Freddy Rodríguez",2021-09-01,2006,PG-13,98,"Action & Adventure, Dramas",14.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,98
s171,Rhyme & Reason,Peter Spirer,"Too $hort, B-Real, Kurtis Blow, Da Brat, Grandmaster Caz, Sean ""P. Diddy"" Combs, Chuck D., Desiree Densiti, Dr. Dre, E-40, MC Eiht, Heavy D, Lauryn Hill, Ice-T, Wyclef Jean, Ras Kass, KRS-One, L.V., Mack 10, Craig Mack, Method Man, Keith Murray, Nasir 'Nas' Jones, The Notorious B.I.G., Master P, Q-Tip, Raekwon, Redman, Senen Reyes, Busta Rhymes, RZA, DJ Scratch, Erick Sermon, Tupac Shakur, Adario Strange, Suave",2021-09-01,1997,R,89,"Documentaries, Music & Musicals",13.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106
s172,Same Kind of Different as Me,Michael Carney,"Greg Kinnear, Renée Zellweger, Djimon Hounsou, Jon Voight, Olivia Holt",2021-09-01,2017,PG-13,120,"Dramas, Faith & Spirituality",14.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,98
s174,Snervous Tyler Oakley,Amy Rice,Tyler Oakley,2021-09-01,2015,PG-13,83,"Documentaries, LGBTQ Movies",16.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,98
s175,Tears of the Sun,Antoine Fuqua,"Bruce Willis, Monica Bellucci, Cole Hauser, Eamonn Walker, Johnny Messner, Nick Chinlund, Charles Ingram, Paul Francis, Chad Smith, Tom Skerritt, Malick Bowens, Awaovieyi Agie",2021-09-01,2003,R,121,"Action & Adventure, Dramas",11.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,106
s176,The Blue Lagoon,Randal Kleiser,"Brooke Shields, Christopher Atkins, Leo McKern, William Daniels, Elva Josephson, Glenn Kohan, Alan Hopgood, Gus Mercurio",2021-09-01,1980,R,105,"Dramas, Romantic Movies",13.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,106
s177,The Golden Child,Michael Ritchie,"Eddie Murphy, J.L. Reate, Charles Dance, Charlotte Lewis, Victor Wong, Randall Tex Cobb, James Hong, Shakti Chen, Tau Logo, Tiger Chung Lee",2021-09-01,1986,PG-13,94,"Action & Adventure, Comedies",5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,98
s179,The Interview,"Evan Goldberg, Seth Rogen","James Franco, Seth Rogen, Lizzy Caplan, Randall Park, Diana Bang, Timothy Simons, Reese Alexander, James Yi",2021-09-01,2014,R,112,"Action & Adventure, Comedies",15.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,106
s180,The Nutty Professor,Tom Shadyac,"Eddie Murphy, Jada Pinkett Smith, James Coburn, Larry Miller, Dave Chappelle, John Ales, Patricia Wilson, Jamal Mixon",2021-09-01,1996,PG-13,95,"Comedies, Romantic Movies",14.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,98
s183,Welcome Home Roscoe Jenkins,Malcolm D. Lee,"Martin Lawrence, James Earl Jones, Joy Bryant, Margaret Avery, Mike Epps, Mo'Nique, Cedric the Entertainer, Nicole Ari Parker, Michael Clarke Duncan, Louis C.K.",2021-09-01,2008,PG-13,114,Comedies,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,98
s184,In the Line of Fire,Wolfgang Petersen,"Clint Eastwood, John Malkovich, Rene Russo, Dylan McDermott, Gary Cole, Fred Thompson, John Mahoney, Gregory Alan Williams, Jim Curley, Sally Hughes",2021-08-31,1993,R,129,"Action & Adventure, Classic Movies",8.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,106
s232,The Water Man,David Oyelowo,"David Oyelowo, Rosario Dawson, Lonnie Chavis, Amiah Miller, Alfred Molina, Maria Bello",2021-08-25,2021,PG,92,"Children & Family Movies, Dramas",13.0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,84
s248,Sweet Girl,Brian Andrew Mendoza,"Jason Momoa, Isabela Merced, Manuel Garcia-Rulfo, Amy Brenneman, Adria Arjona, Raza Jaffrey, Justin Bartha, Lex Scott Davis, Michael Raymond-James",2021-08-20,2021,R,110,"Action & Adventure, Dramas",3.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,106
s252,Like Crazy,Drake Doremus,"Anton Yelchin, Felicity Jones, Jennifer Lawrence, Charlie Bewley, Alex Kingston, Oliver Muirhead, Finola Hughes, Chris Messina, Ben York Jones, Jamie Thomas King",2021-08-19,2011,PG-13,91,"Dramas, Independent Movies, Romantic Movies",6.0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,98
s265,Walk of Shame,Steve Brill,"Elizabeth Banks, James Marsden, Gillian Jacobs, Sarah Wright, Ethan Suplee, Bill Burr, Ken Davitian, Lawrence Gilliard Jr., Alphonso Mcauley, Da'Vone McDonald, John Marsden, Willie Garson, Oliver Hudson, P.J. Byrne",2021-08-16,2014,R,94,"Comedies, Independent Movies",13.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,106
s296,The Paper Tigers,Quoc Bao Tran,"Alain Uy, Ron Yuan, Mykel Shannon Jenkins, Jae Suh Park, Matthew Page, Joziah Lagonoy, Raymond Ma",2021-08-07,2021,PG-13,111,"Action & Adventure, Comedies",15.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,98
s315,Heavy,James Mangold,"Pruitt Taylor Vince, Shelley Winters, Liv Tyler, Debbie Harry, Evan Dando, Joe Grifasi, David Patrick Kelly, Marian Quinn",2021-08-03,1995,R,104,"Dramas, Independent Movies, Romantic Movies",13.0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,106
s326,Beethoven,Brian Levant,"Charles Grodin, Bonnie Hunt, Dean Jones, Oliver Platt, Stanley Tucci, Nicholle Tom, Christopher Castile, Sarah Rose Karr, David Duchovny, Patricia Heaton, O-Lan Jones, Nancy Fish",2021-08-01,1992,PG,87,"Children & Family Movies, Comedies",7.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,84
s327,Beethoven's 2nd,Rod Daniel,"Charles Grodin, Bonnie Hunt, Nicholle Tom, Christopher Castile, Sarah Rose Karr, Debi Mazar, Chris Penn",2021-08-01,1993,PG,88,"Children & Family Movies, Comedies",6.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,84
s334,Ferris Bueller's Day Off,John Hughes,"Matthew Broderick, Alan Ruck, Mia Sara, Jeffrey Jones, Jennifer Grey, Cindy Pickett, Lyman Ward, Edie McClurg, Charlie Sheen, Kristy Swanson, Ben Stein, Del Close",2021-08-01,1986,PG-13,103,"Classic Movies, Comedies, Cult Movies",14.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,98
s335,Five Feet Apart,Justin Baldoni,"Haley Lu Richardson, Cole Sprouse, Moisés Arias, Kimberly Hébert Gregory, Parminder Nagra, Claire Forlani, Emily Baldoni, Gary Weeks, Cynthia Evans",2021-08-01,2019,PG-13,116,"Dramas, Romantic Movies",12.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,98
s336,Freedomland,Joe Roth,"Samuel L. Jackson, Julianne Moore, Edie Falco, Ron Eldard, William Forsythe, Aunjanue Ellis, Anthony Mackie, LaTanya Richardson Jackson, Clarke Peters, Peter Friedman, Domenick Lombardozzi",2021-08-01,2006,R,113,"Dramas, Thrillers",13.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,106
s342,Magnolia,Paul Thomas Anderson,"John C. Reilly, Philip Baker Hall, Tom Cruise, Julianne Moore, Philip Seymour Hoffman, William H. Macy, Jeremy Blackman, Jason Robards, Melinda Dillon, April Grace, Luis Guzmán, Ricky Jay, Alfred Molina, Michael Murphy, Melora Walters",2021-08-01,1999,R,189,"Dramas, Independent Movies",15.0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,106
s343,Major Payne,Nick Castle,"Damon Wayans, Karyn Parsons, William Hickey, Michael Ironside, Albert Hall, Ross Bickell, Orlando Brown, Peyton Chesson-Fohl, Steven Martini",2021-08-01,1995,PG-13,97,Comedies,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,98
s344,My Girl,Howard Zieff,"Dan Aykroyd, Jamie Lee Curtis, Macaulay Culkin, Anna Chlumsky, Richard Masur, Griffin Dunne, Ann Nelson, Peter Michael Goetz, Jane Hallaren, Anthony R. Jones",2021-08-01,1991,PG-13,102,Dramas,13.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,98
s345,My Girl 2,Howard Zieff,"Anna Chlumsky, Austin O'Brien, Dan Aykroyd, Jamie Lee Curtis, Richard Masur, Christine Ebersole, Angeline Ball",2021-08-01,1994,PG,99,"Children & Family Movies, Comedies, Dramas",14.0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,84
s347,Pineapple Express,David Gordon Green,"Seth Rogen, James Franco, Danny McBride, Kevin Corrigan, Craig Robinson, Gary Cole, Rosie Perez, Ed Begley Jr., Nora Dunn, Amber Heard",2021-08-01,2008,R,112,"Action & Adventure, Comedies",13.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,106
s350,Seabiscuit,Gary Ross,"Tobey Maguire, Jeff Bridges, Chris Cooper, Elizabeth Banks, Gary Stevens, William H. Macy, David McCullough, Kingston DuCoeur, Eddie Jones, Ed Lauter, Michael O'Neill, Michael Angarano, Royce D. Applegate, Annie Corley, Valerie Mahaffey",2021-08-01,2003,PG-13,141,"Dramas, Sports Movies",17.0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,98
s351,Space Cowboys,Clint Eastwood,"Clint Eastwood, Tommy Lee Jones, Donald Sutherland, James Garner, James Cromwell, Marcia Gay Harden, William Devane, Loren Dean, Courtney B. Vance, Rade Serbedzija, Barbara Babcock, Blair Brown",2021-08-01,2000,PG-13,130,"Action & Adventure, Dramas, Sci-Fi & Fantasy",13.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,98
s354,The Haunting in Connecticut 2: Ghosts of Georgia,Tom Elkins,"Abigail Spencer, Chad Michael Murray, Katee Sackhoff, Emily Alyn Lind, Cicely Tyson, Andrea Frankle, Brad James, Lance E. Nichols",2021-08-01,2013,R,101,Horror Movies,16.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,106
s355,The Last Boy Scout,Tony Scott,"Bruce Willis, Damon Wayans, Chelsea Field, Noble Willingham, Taylor Negron, Danielle Harris, Halle Berry, Bruce McGill",2021-08-01,1991,R,105,"Action & Adventure, Comedies",13.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,106
s356,The Lincoln Lawyer,Brad Furman,"Matthew McConaughey, Josh Lucas, Ryan Phillippe, John Leguizamo, Michael Peña, Bryan Cranston, Bob Gunton, William H. Macy, Marisa Tomei, Frances Fisher",2021-08-01,2011,R,118,"Dramas, Thrillers",13.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,106
s359,The Net,Irwin Winkler,"Sandra Bullock, Jeremy Northam, Dennis Miller, Diane Baker, Wendy Gazelle, Ken Howard, Ray McKinnon, Daniel Schorr, L. Scott Caldwell, Robert Gossett",2021-08-01,1995,PG-13,114,Thrillers,13.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,98
s360,The Original Kings of Comedy,Spike Lee,"Steve Harvey, D.L. Hughley, Cedric the Entertainer, Bernie Mac",2021-08-01,2000,R,111,Stand-Up Comedy,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,106
s361,Valentine's Day,Garry Marshall,"Jessica Alba, Kathy Bates, Jessica Biel, Bradley Cooper, Eric Dane, Patrick Dempsey, Hector Elizondo, Jamie Foxx, Jennifer Garner, Topher Grace, Anne Hathaway, Ashton Kutcher, Queen Latifah, Taylor Lautner, George Lopez, Shirley MacLaine, Emma Roberts, Julia Roberts, Taylor Swift",2021-08-01,2010,PG-13,125,"Comedies, Romantic Movies",14.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,98
s393,Django Unchained,Quentin Tarantino,"Jamie Foxx, Christoph Waltz, Leonardo DiCaprio, Kerry Washington, Samuel L. Jackson, Walton Goggins, Dennis Christopher, James Remar, David Steen, Dana Gourrier, Nichole Galicia, Laura Cayouette, Ato Essandoh, Sammi Rotibi, Escalante Lundy, Don Johnson",2021-07-24,2012,R,165,"Action & Adventure, Dramas",14.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,106
s438,Cosmic Sin,Edward Drake,"Frank Grillo, Bruce Willis, Brandon Thomas Lee, Corey Large, Perrey Reeves, C.J. Perry, Lochlyn Munro, Costas Mandylor, Adelaide Kane, Eva De Dominici, Sarah May Sommers, Trevor Gretzky",2021-07-17,2021,R,88,Action & Adventure,13.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,106
s446,The Beguiled,Sofia Coppola,"Colin Farrell, Nicole Kidman, Kirsten Dunst, Elle Fanning, Oona Laurence, Angourie Rice, Addison Riecke, Emma Howard",2021-07-16,2017,R,94,"Dramas, Independent Movies, Thrillers",15.0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,106
s447,The Book of Henry,Colin Trevorrow,"Naomi Watts, Jaeden Martell, Jacob Tremblay, Sarah Silverman, Dean Norris, Lee Pace, Maddie Ziegler, Tonya Pinkins, Bobby Moynihan, Geraldine Hughes",2021-07-16,2017,PG-13,105,Dramas,13.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,98
s448,The Twilight Saga: Breaking Dawn: Part 1,Bill Condon,"Kristen Stewart, Robert Pattinson, Taylor Lautner, Billy Burke, Peter Facinelli, Elizabeth Reaser, Kellan Lutz, Nikki Reed, Jackson Rathbone, Ashley Greene",2021-07-16,2011,PG-13,117,"Dramas, Romantic Movies",14.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,98
s449,The Twilight Saga: Breaking Dawn: Part 2,Bill Condon,"Kristen Stewart, Robert Pattinson, Taylor Lautner, Peter Facinelli, Elizabeth Reaser, Ashley Greene, Jackson Rathbone, Kellan Lutz, Nikki Reed, Billy Burke",2021-07-16,2012,PG-13,115,"Dramas, Romantic Movies",15.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,98
s450,The Twilight Saga: Eclipse,David Slade,"Kristen Stewart, Robert Pattinson, Taylor Lautner, Bryce Dallas Howard, Billy Burke, Dakota Fanning, Peter Facinelli, Elizabeth Reaser, Jackson Rathbone, Kellan Lutz, Ashley Greene, Nikki Reed",2021-07-16,2010,PG-13,124,"Dramas, Romantic Movies",14.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,98
s451,The Twilight Saga: New Moon,Chris Weitz,"Kristen Stewart, Robert Pattinson, Taylor Lautner, Ashley Greene, Rachelle Lefevre, Billy Burke, Michael Sheen, Dakota Fanning, Peter Facinelli, Elizabeth Reaser, Jackson Rathbone, Kellan Lutz, Nikki Reed, Edi Gathegi",2021-07-16,2009,PG-13,131,"Dramas, Romantic Movies",15.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,98
s452,Twilight,Catherine Hardwicke,"Kristen Stewart, Robert Pattinson, Billy Burke, Peter Facinelli, Elizabeth Reaser, Cam Gigandet, Ashley Greene, Anna Kendrick, Nikki Reed, Taylor Lautner, Jackson Rathbone, Kellan Lutz",2021-07-16,2008,PG-13,122,"Action & Adventure, Dramas, Romantic Movies",14.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,98
s492,Home Again,Hallie Meyers-Shyer,"Reese Witherspoon, Michael Sheen, Candice Bergen, Nat Wolff, Jon Rudnitsky, Pico Alexander, Lake Bell, Reid Scott, Dolly Wells, Lola Flanery, Eden Grace Redfield, P.J. Byrne",2021-07-08,2017,PG-13,97,"Comedies, Dramas, Romantic Movies",15.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,98
s493,Midnight Sun,Scott Speer,"Bella Thorne, Patrick Schwarzenegger, Rob Riggle, Quinn Shephard, Suleka Mathew, Tiera Skovbye, Ken Tremblett, Norm Misura, Austin Obiajunwa, Nicholas Coombe",2021-07-08,2018,PG-13,91,"Dramas, Romantic Movies",14.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,98
s495,Rock the Kasbah,Barry Levinson,"Bill Murray, Kate Hudson, Zooey Deschanel, Danny McBride, Scott Caan, Leem Lubany, Bruce Willis, Arian Moayed, Taylor Kinney, Glenn Fleshler",2021-07-08,2015,R,106,"Comedies, Music & Musicals",12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,106
s559,6 Bullets,Ernie Barbarash,"Jean-Claude Van Damme, Joe Flanigan, Anna-Louise Plowman, Charlotte Beaumont, Steve Nicolson, Uriel Emil, Louis Dempsey, Mark Lewis, Kristopher Van Varenberg, Bianca Brigitte VanDamme",2021-07-01,2012,R,115,Action & Adventure,15.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,106
s562,Austin Powers in Goldmember,Jay Roach,"Mike Myers, Beyoncé Knowles-Carter, Seth Green, Michael York, Robert Wagner, Mindy Sterling, Verne Troyer, Michael Caine, Fred Savage",2021-07-01,2002,PG-13,94,"Action & Adventure, Comedies",8.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,98
s563,Austin Powers: International Man of Mystery,Jay Roach,"Mike Myers, Elizabeth Hurley, Michael York, Mimi Rogers, Robert Wagner, Seth Green, Fabiana Udenio, Mindy Sterling, Paul Dillon, Charles Napier, Will Ferrell",2021-07-01,1997,PG-13,90,Comedies,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,98
s564,Austin Powers: The Spy Who Shagged Me,Jay Roach,"Mike Myers, Heather Graham, Michael York, Robert Wagner, Rob Lowe, Seth Green, Mindy Sterling, Verne Troyer, Elizabeth Hurley, Will Ferrell",2021-07-01,1999,PG-13,95,"Action & Adventure, Comedies, Sci-Fi & Fantasy",7.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,98
s565,Boogie Nights,Paul Thomas Anderson,"Mark Wahlberg, Burt Reynolds, Julianne Moore, Heather Graham, William H. Macy, Don Cheadle, Philip Seymour Hoffman, Luis Guzmán, John C. Reilly, Philip Baker Hall",2021-07-01,1997,R,155,"Comedies, Dramas, Independent Movies",13.0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,106
s568,Congo,Frank Marshall,"Dylan Walsh, Laura Linney, Ernie Hudson, Tim Curry, Joe Don Baker, Grant Heslov, Adewale Akinnuoye-Agbaje, Mary Ellen Trainor",2021-07-01,1995,PG-13,108,"Action & Adventure, Thrillers",11.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,98
s569,Dennis the Menace,Nick Castle,"Walter Matthau, Mason Gamble, Joan Plowright, Christopher Lloyd, Lea Thompson, Robert Stanton, Paul Winfield",2021-07-01,1993,PG,96,"Children & Family Movies, Comedies",4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,84
s576,Life as We Know It,Greg Berlanti,"Katherine Heigl, Josh Duhamel, Josh Lucas, Alexis Clagett, Brynn Clagett, Brooke Clagett, Hayes MacArthur, Christina Hendricks, Sarah Burns, Jessica St. Clair",2021-07-01,2010,PG-13,115,"Comedies, Dramas, Romantic Movies",15.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,98
s580,Midnight Run,Martin Brest,"Robert De Niro, Charles Grodin, Yaphet Kotto, John Ashton, Dennis Farina, Joe Pantoliano, Richard Foronjy, Robert Miranda, Jack Kehoe, Wendy Phillips, Philip Baker Hall",2021-07-01,1988,R,126,"Action & Adventure, Classic Movies, Comedies",14.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,106
s582,Mortal Kombat,Paul W.S. Anderson,"Christophe Lambert, Robin Shou, Linden Ashby, Cary-Hiroyuki Tagawa, Bridgette Wilson-Sampras, Talisa Soto, Trevor Goddard, Chris Casamassa, François Petit, Keith Cooke",2021-07-01,1995,PG-13,101,"Action & Adventure, Sci-Fi & Fantasy",13.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,98
s583,Mother's Day,Garry Marshall,"Jennifer Aniston, Kate Hudson, Julia Roberts, Jason Sudeikis, Britt Robertson, Timothy Olyphant, Margo Martindale, Shay Mitchell, Jack Whitehall, Hector Elizondo, Jon Lovitz, Larry Miller, Cameron Esposito, Aasif Mandvi, Jennifer Garner, Sarah Chalke",2021-07-01,2016,PG-13,118,"Comedies, Dramas",13.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,98
s585,Not Another Teen Movie,Joel Gallen,"Chyler Leigh, Chris Evans, Jaime Pressly, Eric Christian Olsen, Mia Kirshner, Deon Richmond, Eric Jungmann, Ron Lester, Cody McMains, Sam Huntington, Lacey Chabert, JoAnna Garcia Swisher, Samm Levine, Cerina Vincent",2021-07-01,2001,R,89,Comedies,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,106
