show_id,title,director,cast,date_added,release_year,rating,duration,listed_in,complexity,Faith & Spirituality,Children & Family Movies,International Movies,Comedies,Sports Movies,Music & Musicals,Horror Movies,Thrillers,Documentaries,Dramas,Cult Movies,Classic Movies,Stand-Up Comedy,Romantic Movies,Independent Movies,LGBTQ Movies,Movies,Sci-Fi & Fantasy,Action & Adventure,n
s5832,Tony Robbins: I Am Not Your Guru,Joe Berlinger,Tony Robbins,7/15/16,2016,TV-MA,117,Documentaries,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
s5836,Jim Jefferies: Freedumb,Ryan Polito,Jim Jefferies,7/1/16,2016,TV-MA,87,Stand-Up Comedy,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
s5841,The Fundamentals of Caring,Rob Burnett,"Paul Rudd, Craig Roberts, Selena Gomez, Jennifer Ehle, Megan Ferguson, Frederick Weller, Bobby Cannavale",6/24/16,2016,TV-MA,97,"Comedies, Dramas, Independent Movies",13,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
s5843,Bo Burnham: Make Happy,"Bo Burnham, Christopher Storer",Bo Burnham,6/3/16,2016,TV-MA,60,"Music & Musicals, Stand-Up Comedy",15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
s5847,The Do-Over,Steven Brill,"Adam Sandler, David Spade, Paula Patton, Kathryn Hahn, Nick Swardson, Catherine Bell, Michael Chiklis, Natasha Leggero, Sean Astin",5/27/16,2016,TV-MA,109,"Action & Adventure, Comedies",13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
s5848,Ali Wong: Baby Cobra,Jay Karas,Ali Wong,5/6/16,2016,TV-MA,60,Stand-Up Comedy,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
s5853,Hush,Mike Flanagan,"John Gallagher Jr., Kate Siegel, Michael Trucco, Samantha Sloyan, Emma Graves",4/8/16,2016,R,82,"Horror Movies, Thrillers",12,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
s5858,Kung Fu Panda: Secrets of the Scroll,Rodolphe Guenoden,"Jack Black, Dustin Hoffman, Seth Rogen, David Cross, Lucy Liu, Tara Macri, James Hong, Randall Duk Kim",3/25/16,2016,TV-PG,23,"Children & Family Movies, Comedies",13,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
s5862,Pee-wee's Big Holiday,John Lee,"Paul Reubens, Joe Manganiello, Jessica Pohly, Alia Shawkat, Stephanie Beatriz, Brad William Henke, Hal Landon Jr., Diane Salinger, Patrick Egan, Tara Buck, Richard Riehle",3/18/16,2016,TV-PG,90,"Children & Family Movies, Comedies, Cult Movies",14,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
s5866,Marvel Super Hero Adventures: Frost Fight!,Mitch Schauer,"Mick Wingert, Matthew Mercer, Travis Willingham, Fred Tatasciore, Grey DeLisle, Troy Baker, Antony Del Rio, Trevor Devall, Kevin Michael Richardson, Steve Blum, Jane Singer",2/24/16,2015,PG,74,"Children & Family Movies, Sci-Fi & Fantasy",14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
s5869,Hannibal Buress: Comedy Camisado,Lance Bangs,Hannibal Buress,2/5/16,2016,TV-MA,68,Stand-Up Comedy,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
s5876,Tom Segura: Mostly Stories,Jay Karas,Tom Segura,1/8/16,2016,TV-MA,74,Stand-Up Comedy,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
s5877,Marco Polo: One Hundred Eyes,Alik Sakharov,"Tom Wu, Benedict Wong, Michelle Yeoh",12/26/15,2015,TV-MA,29,Movies,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
s5879,Mike Epps: Don't Take It Personal,L. Frazier,Mike Epps,12/18/15,2015,TV-MA,60,Stand-Up Comedy,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
s5880,The Ridiculous 6,Frank Coraci,"Adam Sandler, Terry Crews, Jorge Garcia, Taylor Lautner, Rob Schneider, Luke Wilson, Will Forte, Steve Zahn, Harvey Keitel, Nick Nolte, Jon Lovitz, Whitney Cummings, David Spade, Danny Trejo, Nick Swardson, Blake Shelton, Vanilla Ice, Julia Jones, Saginaw Grant, Lavell Crawford, Steve Buscemi",12/11/15,2015,TV-14,120,"Action & Adventure, Comedies",13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
s5882,A Very Murray Christmas,Sofia Coppola,"Bill Murray, Miley Cyrus, George Clooney, Chris Rock, Amy Poehler, Michael Cera, Maya Rudolph, Rashida Jones, Jason Schwartzman, Paul Shaffer, Jenny Lewis, Phoenix",12/4/15,2015,TV-14,57,"Comedies, Music & Musicals",14,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
s5884,Naomi and Ely's No Kiss List,Kristin Hanggi,"Victoria Justice, Pierson Fode, Matthew Daddario, Ryan Ward, Griffin Newman, Monique Coleman, Danny Flaherty",11/18/15,2015,TV-MA,91,"Comedies, Dramas, LGBTQ Movies",13,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
s5885,John Mulaney: The Comeback Kid,Rhys Thomas,John Mulaney,11/13/15,2015,TV-MA,62,Stand-Up Comedy,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
s5887,Manson Family Vacation,J. Davis,"Jay Duplass, Linas Phillips, Leonora Pitts, Adam Chernick, Davie-Blue, Suzanne Ford, Tobin Bell",10/27/15,2015,TV-MA,85,"Comedies, Dramas, Independent Movies",5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
s5888,Walt Disney Animation Studios Short Films Collection,"Chris Buck, Jennifer Lee, Patrick Osborne, Lauren MacMullan, John Kahrs, Nathan Greno, Byron Howard, Stevie Wermers, Dean Wellins, Kevin Deters, Roger Allers, Mike Gabriel, Mark Henn","Kristen Bell, Josh Gad, Jonathan Groff, Idina Menzel, Geoffrey Jones, Alfre Woodard, Carrie Harrington, Tim Hodge, David Murray, Sarah Chalke, Dave Foley, Derek Richardson, Betty White, Zachary Levi, Mandy Moore",10/25/15,2015,TV-Y,90,Children & Family Movies,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
s5890,Results,Andrew Bujalski,"Guy Pearce, Cobie Smulders, Kevin Corrigan, Giovanni Ribisi, Anthony Michael Hall, Brooklyn Decker, Constance Zimmer, Tishuan Scott",10/22/15,2015,R,105,"Comedies, Independent Movies",13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
s5891,Anthony Jeselnik: Thoughts and Prayers,Adam Dubin,Anthony Jeselnik,10/16/15,2015,TV-MA,59,Stand-Up Comedy,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
s5892,Beasts of No Nation,Cary Joji Fukunaga,"Idris Elba, Abraham Attah, Kurt Egyiawan, Jude Akuwudike, Emmanuel ""King Kong"" Nii Adom Quaye, Ama K. Abebrese, Kobina Amissah Sam, Francis Weddey, Richard Pepple",10/16/15,2015,TV-MA,137,"Dramas, Independent Movies",13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
s5893,Circle,"Aaron Hann, Mario Miscione","Julie Benz, Mercy Malick, Carter Jenkins, Molly Jackson, Michael Nardelli, Sara Sanderson, Kevin Sheridan, Cesar Garcia, Lisa Pelikan, Zachary James Rukavina, Lawrence Kao, Jordi Vilasuso, Kaiwi Lyman-Mersereau, Michael McLafferty, Allegra Masters, Autumn Federici, John Edward Lee, Matt Corboy",10/16/15,2015,TV-MA,86,"Dramas, Independent Movies, Sci-Fi & Fantasy",14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1
s5895,Anjelah Johnson: Not Fancy,Jay Karas,Anjelah Johnson-Reyes,10/2/15,2015,TV-14,64,Stand-Up Comedy,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
s5897,Keith Richards: Under the Influence,Morgan Neville,Keith Richards,9/18/15,2015,TV-14,82,"Documentaries, Music & Musicals",15,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
s5898,Cowspiracy: The Sustainability Secret,"Kip Andersen, Keegan Kuhn",Kip Andersen,9/15/15,2014,TV-PG,90,Documentaries,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
s5899,6 Years,Hannah Fidell,"Taissa Farmiga, Ben Rosenfield, Lindsay Burdge, Joshua Leonard, Jennifer Lafleur, Peter Vack, Dana Wheeler-Nicholson, Jason Newman, Molly McMichael",9/8/15,2015,TV-MA,80,"Dramas, Independent Movies, Romantic Movies",17,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1
s5900,Demetri Martin: Live (At the Time),Jay Karas,Demetri Martin,8/14/15,2015,TV-MA,62,Stand-Up Comedy,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
s5902,Tig,"Kristina Goolsby, Ashley York",Tig Notaro,7/17/15,2015,TV-14,92,"Documentaries, Stand-Up Comedy",9,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
s5904,Creep,Patrick Brice,"Mark Duplass, Patrick Brice",7/14/15,2014,R,78,"Horror Movies, Independent Movies, Thrillers",12,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
s5905,Chris Tucker Live,Phil Joanou,Chris Tucker,7/10/15,2015,TV-MA,92,Stand-Up Comedy,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
s5906,Ralphie May: Imperfectly Yours,Anthony Pierce,Ralphie May,6/29/15,2015,TV-MA,69,Stand-Up Comedy,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
s5908,Advantageous,Jennifer Phang,"Jacqueline Kim, James Urbaniak, Freya Adams, Ken Jeong, Jennifer Ehle, Samantha Kim, Troi Zee, Olivia Horton, Jennifer Ikeda, Mercedes Griffeth",6/23/15,2015,TV-MA,92,"Dramas, Independent Movies, Sci-Fi & Fantasy",14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1
s5912,Jen Kirkman: I'm Gonna Die Alone (And I Feel Fine),Lance Bangs,Jen Kirkman,5/22/15,2015,TV-MA,78,Stand-Up Comedy,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
s5913,The Other One: The Long Strange Trip of Bob Weir,Mike Fleiss,Bob Weir,5/22/15,2015,TV-14,84,"Documentaries, Music & Musicals",13,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
s5914,Chris D'Elia: Incorrigible,Bill D'Elia,Chris D'Elia,4/17/15,2015,TV-MA,84,Stand-Up Comedy,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
s5916,Aziz Ansari Live at Madison Square Garden,Aziz Ansari,Aziz Ansari,3/6/15,2015,TV-MA,58,Stand-Up Comedy,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
s5917,My Own Man,David Sampliner,David Sampliner,3/6/15,2015,TV-MA,82,Documentaries,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
s5918,Ralphie May: Unruly,John Asher,Ralphie May,2/27/15,2015,TV-MA,83,Stand-Up Comedy,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
s5922,Bill Burr: I'm Sorry You Feel That Way,Jay Karas,Bill Burr,12/5/14,2014,TV-MA,81,Stand-Up Comedy,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
s5925,Chelsea Peretti: One of the Greats,Lance Bangs,Chelsea Peretti,11/14/14,2014,TV-MA,75,Stand-Up Comedy,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
s5928,Wyatt Cenac: Brooklyn,Wyatt Cenac,Wyatt Cenac,10/21/14,2014,TV-MA,68,Stand-Up Comedy,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
s5929,Chelsea Handler: Uganda Be Kidding Me Live,James Yukich,Chelsea Handler,10/10/14,2014,TV-MA,71,Stand-Up Comedy,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
s5932,The Battered Bastards of Baseball,"Chapman Way, Maclain Way","Todd Field, Kurt Russell",7/11/14,2014,TV-MA,80,"Documentaries, Sports Movies",14,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
s5935,Mitt,Greg Whiteley,Mitt Romney,1/24/14,2014,TV-PG,93,Documentaries,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
s5937,Shrek the Musical,Jason Moore,"Brian d'Arcy James, Daniel Breaker, Sutton Foster, Christopher Sieber, John Tartaglia, Rozi Baker, Ryan Duncan, Leah Greenhaus, Chris Hoch, Marissa O'Donnell, Denny Paschall",12/29/13,2013,TV-G,130,"Children & Family Movies, Comedies, Music & Musicals",14,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
s5938,The Short Game,Josh Greenbaum,"Sky Sudberry, Allan Kournikova, Jed Dy, Zamokuhle Nxasana, Alexa Pano, Amari Avery, Augustin Valery, Kuang Yang, Jack Nicklaus, Gary Player",12/12/13,2013,PG,100,"Children & Family Movies, Documentaries, Sports Movies",10,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
s5939,Aziz Ansari: Buried Alive,"Will Lovelace, Dylan Southern",Aziz Ansari,11/1/13,2013,TV-MA,80,Stand-Up Comedy,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
s5942,Being Elmo: A Puppeteer's Journey,Constance Marks,"Kevin Clash, Whoopi Goldberg",2/21/12,2011,PG,76,Documentaries,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
s5943,A Stoning in Fulham County,Larry Elikann,"Ken Olin, Jill Eikenberry, Maureen Mueller, Gregg Henry, Nicholas Pryor, Noble Willingham, Peter Michael Goetz, Ron Perlman, Theodore Bikel, Olivia Burnette, Bill Allen, Brad Pitt",10/1/11,1988,TV-14,95,Dramas,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
s5944,Adam: His Song Continues,Robert Markowitz,"Daniel J. Travanti, JoBeth Williams, Richard Masur, Martha Scott, Paul Regina",10/1/11,1986,TV-MA,96,Dramas,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
s5945,Hard Lessons,Eric Laneuville,"Denzel Washington, Lynn Whitfield, Richard Masur, Akosua Busia",10/1/11,1986,TV-14,94,Dramas,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
s5946,In Defense of a Married Man,Joel Oliansky,"Judith Light, Michael Ontkean, Jerry Orbach, Pat Corley, Nicholas Campbell, John Colicos, Cynthia Sikes, Johnny Galecki",10/1/11,1990,TV-14,94,Dramas,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
s5947,Quiet Victory: The Charlie Wedemeyer Story,Roy Campanella II,"Pam Dawber, Michael Nouri, Bess Meyer, Peter Berg, James Handy, Kyle Chandler",10/1/11,1988,TV-PG,93,"Dramas, Sports Movies",17,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
s5948,Strange Voices,Arthur Allan Seidelman,"Nancy McKeon, Valerie Harper, Stephen Macht, Tricia Leigh Fisher, Millie Perkins",10/1/11,1987,TV-PG,96,Dramas,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
s5949,The Ryan White Story,John Herzfeld,"Judith Light, Lukas Haas, Michael Bowen, Nikki Cox, George Dzundza, Valerie Landsburg, Sarah Jessica Parker, Mitchell Ryan",10/1/11,1989,TV-PG,94,Dramas,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
s5950,Too Young the Hero,Buzz Kulik,"Ricky Schroder, Jon DeVries, Debra Mooney, Mary-Louise Parker, Christopher Curry, Rick Warner, Tom Wood",10/1/11,1988,TV-MA,94,Dramas,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
s5951,Triumph of the Heart,Richard Michaels,"Mario Van Peebles, Susan Ruttan, Lane R. Davis, Lynn Whitfield, Adam Faraizl, Polly Holliday, Jay Pennison, John Schuhmacher",10/1/11,1991,TV-PG,93,"Dramas, Sports Movies",12,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
s5952,Unspeakable Acts,Linda Otto,"Jill Clayburgh, Brad Davis, Sam Behrens",10/1/11,1990,TV-14,95,Dramas,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
s5953,Victim of Beauty,Roger Young,"William Devane, Jeri Ryan, Michele Abrams, Nick Searcy, Linda Pierce, J. Don Ferguson, Butch Slade, Joyce Bowden-Kirby",10/1/11,1991,TV-14,93,"Dramas, Thrillers",13,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
s5956,Splatter,Joe Dante,"Corey Feldman, Tony Todd, Tara Leigh, Erin Way, Mark Alan, Stuart Pankin",11/18/09,2009,TV-MA,29,Horror Movies,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
s5958,To and From New York,Sorin Dan Mihalcescu,"Barbara King, Shaana Diya, John Krisiukenas, Yoriko Haraguchi, David Crane, Chad Thomas",1/1/08,2006,TV-MA,81,"Dramas, Independent Movies, Thrillers",14,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1
s5959,9,Shane Acker,"Elijah Wood, John C. Reilly, Jennifer Connelly, Christopher Plummer, Crispin Glover, Martin Landau, Fred Tatasciore, Alan Oppenheimer, Tom Kane",11/16/17,2009,PG-13,80,"Action & Adventure, Independent Movies, Sci-Fi & Fantasy",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
s5960,21,Robert Luketic,"Jim Sturgess, Kevin Spacey, Kate Bosworth, Aaron Yoo, Liza Lapira, Jacob Pitts, Laurence Fishburne, Jack McGee, Josh Gad, Sam Golzari, Helen Carey, Jack Gilpin",1/1/20,2008,PG-13,123,Dramas,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
s5961,187,Kevin Reynolds,"Samuel L. Jackson, John Heard, Kelly Rowan, Clifton Collins Jr., Tony Plana",11/1/19,1997,R,119,Dramas,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
s5978,Æon Flux,Karyn Kusama,"Charlize Theron, Marton Csokas, Jonny Lee Miller, Sophie Okonedo, Frances McDormand, Pete Postlethwaite, Amelia Warner, Caroline Chikezie, Nikolai Kinski, Paterson Joseph, Yangzom Brauen",2/1/18,2005,PG-13,93,"Action & Adventure, Sci-Fi & Fantasy",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
s5980,1 Chance 2 Dance,Adam Deyoe,"Lexi Giovagnoli, Justin Ray, Rae Latt, Poonam Basu, Teresa Biter, Kalilah Harris, Alexia Dox, Adam Powell, Sean McBride",7/1/17,2014,TV-PG,89,"Dramas, Romantic Movies",12,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
s5981,1 Mile to You,Leif Tilden,"Billy Crudup, Graham Rogers, Liana Liberato, Stefanie Scott, Tim Roth, Melanie Lynskey, Thomas Cocquerel, Peter Coyote",7/7/17,2017,TV-14,105,"Dramas, Romantic Movies, Sports Movies",13,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
s5986,12 ROUND GUN,Sam Upton,"Sam Upton, Jared Abrahamson, Mark Boone Junior, Laila Ali, Kate Vernon, Cassi Thomson, Colby French, Miguel Perez, Jay Acovone",3/14/19,2017,TV-MA,90,"Dramas, Independent Movies, Sports Movies",13,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
s5988,13 Cameras,Victor Zarcoff,"PJ McCabe, Brianne Moncrief, Sarah Baldwin, Jim Cummings, Heidi Niedermeyer, Neville Archambault",8/13/16,2015,NR,90,"Horror Movies, Independent Movies, Thrillers",15,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
s5989,13 Sins,Daniel Stamm,"Mark Webber, Rutina Wesley, Devon Graye, Tom Bower, Ron Perlman, Pruitt Taylor Vince",1/13/19,2014,R,93,"Horror Movies, Thrillers",4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
s5992,14 Cameras,"Scott Hussion, Seth Fuller","Neville Archambault, Amber Midthunder, Brytnee Ratledge, Hank Rogerson, Chelsea Edmundson, John-Paul Howard, Lora Martinez-Cunningham, Brianne Moncrief",10/27/18,2018,TV-MA,89,"Horror Movies, Thrillers",13,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
s5994,17 Again,Burr Steers,"Zac Efron, Leslie Mann, Matthew Perry, Thomas Lennon, Michelle Trachtenberg, Melora Hardin, Sterling Knight, Hunter Parrish, Nicole Sullivan, Allison Miller",1/1/21,2009,PG-13,102,Comedies,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
s5995,1BR,David Marmor,"Nicole Brydon Bloom, Giles Matthey, Taylor Nichols, Alan Blumenfeld, Celeste Sully, Susan Davis, Clayton Hoff, Earnestine Phillips",8/23/20,2019,TV-MA,90,"Horror Movies, Independent Movies, Thrillers",14,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
s5996,1st Summoning,Raymond Wood,"Hayley Lovitt, Teddy Cole, Brook Todd, Ace Harney, Jason Macdonald",7/26/19,2018,TV-MA,94,"Horror Movies, Independent Movies",15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
s5997,20 Feet From Stardom,Morgan Neville,"Darlene Love, Merry Clayton, Lisa Fischer, Táta Vega, Claudia Lennear, Judith Hill, Bruce Springsteen, Mick Jagger, Stevie Wonder, Sting, Bette Midler, Cissy Houston, Sheryl Crow, Tata Vega",9/22/18,2013,PG-13,91,"Documentaries, Music & Musicals",13,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
s6000,20th Century Women,Mike Mills,"Annette Bening, Elle Fanning, Greta Gerwig, Lucas Jade Zumann, Billy Crudup",6/28/19,2016,R,119,"Dramas, Independent Movies",11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
s6001,21 & Over,"Jon Lucas, Scott Moore","Miles Teller, Skylar Astin, Justin Chon, Sarah Wright, Jonathan Keltz, François Chau, Russell Hodgkinson, Daniel Booko, Russell Mercado, Josie Loren, Dustin Ybarra",4/16/19,2013,R,93,Comedies,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
s6003,2307: Winter's Dream,Joey Curtis,"Paul Sidhu, Arielle Holmes, Branden Coles, Kelcey Watson, Anne-Solenne Hatte, Brad Potts, Timothy Lee DePriest, Fernando Argosino, Duchess Dukes, Harwood Gordon, Stormi Henley",3/1/18,2016,TV-MA,101,"Action & Adventure, Independent Movies, Sci-Fi & Fantasy",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
s6007,28 Days,Betty Thomas,"Sandra Bullock, Viggo Mortensen, Dominic West, Diane Ladd, Elizabeth Perkins, Steve Buscemi, Alan Tudyk, Mike O'Malley, Azura Skye, Reni Santoni, Marianne Jean-Baptiste",9/30/20,2000,PG-13,104,"Comedies, Dramas",15,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
s6009,3 Generations,Gaby Dellal,"Elle Fanning, Naomi Watts, Susan Sarandon, Tate Donovan, Linda Emond, Jordan Carlos, Sam Trammell, Maria Dizzia, Tessa Albertson",8/28/17,2015,PG-13,92,"Dramas, LGBTQ Movies",15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
s6013,30 Minutes or Less,Ruben Fleischer,"Jesse Eisenberg, Danny McBride, Aziz Ansari, Nick Swardson, Dilshad Vadsaria, Michael Peña, Bianca Kajlich, Fred Ward",1/1/21,2011,R,83,"Action & Adventure, Comedies",12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
s6015,42 Grams,Jack C. Newell,Jake Bickelhaupt,2/1/18,2017,TV-MA,81,Documentaries,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
s6016,4th Man Out,Andrew Nackman,"Evan Todd, Parker Young, Chord Overstreet, Jon Gabrus, Kate Flannery, Brooke Dillman, Jennifer Damiano, Jordan Lane Price, Alex Rennie, Jake Epstein",5/5/16,2015,NR,86,"Comedies, LGBTQ Movies",6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
s6018,5 to 7,Victor Levin,"Anton Yelchin, Bérénice Marlohe, Olivia Thirlby, Lambert Wilson, Frank Langella, Glenn Close",3/16/17,2014,R,97,"Comedies, Dramas, Romantic Movies",13,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
s6019,50 First Dates,Peter Segal,"Adam Sandler, Drew Barrymore, Rob Schneider, Sean Astin, Lusia Strus, Dan Aykroyd, Amy Hill, Allen Covert, Blake Clark, Maya Rudolph",12/1/20,2004,PG-13,99,"Comedies, Romantic Movies",12,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
s6020,50/50,Jonathan Levine,"Joseph Gordon-Levitt, Seth Rogen, Anna Kendrick, Bryce Dallas Howard, Anjelica Huston, Serge Houde, Andrew Airlie, Matt Frewer, Philip Baker Hall, Marie Avgeropoulos, Jessica Parker Kennedy",6/1/19,2011,R,100,"Comedies, Dramas, Independent Movies",15,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
s6024,68 Kill,Trent Haaga,"Matthew Gray Gubler, AnnaLynne McCord, Alisha Boe, Sheila Vand, Sam Eidson, James Moses Black, Ajay Mehta, Michael Beasley, David Maldonado, Hallie Grace Bradley, Peter Jaymes Jr., Eric Podnar, Lucy Faust",9/1/19,2017,R,96,"Comedies, Independent Movies, Thrillers",12,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
s6030,A Boy Called Po,John Asher,"Christopher Gorham, Julian Feder, Kaitlin Doubleday, Andrew Bowen, Caitlin Carmichael, Sean Gunn, Bryan Batt, Fay Masterson, Brian George",1/15/18,2016,PG,94,"Dramas, Sci-Fi & Fantasy",15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
s6033,A Dangerous Woman,Stephen Gyllenhaal,"Debra Winger, Barbara Hershey, Gabriel Byrne, Laurie Metcalf, John Terry, Maggie Gyllenhaal, Jake Gyllenhaal, Chloe Webb, David Strathairn",4/1/18,1993,R,101,"Dramas, Romantic Movies",19,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
